10:59:19,75.00, 73.88, 7.50
10:59:24,75.00, 73.90, 7.50
10:59:29,74.00, 73.90, 7.50
10:59:34,74.00, 73.88, 7.40
10:59:39,75.00, 73.88, 7.40
10:59:44,75.00, 73.88, 7.30
10:59:49,76.00, 73.90, 7.20
10:59:54,75.00, 73.90, 7.10
10:59:59,75.00, 73.90, 6.90
11:00:04,77.00, 73.96, 6.90
11:00:09,77.00, 74.00, 6.80
11:00:14,77.00, 74.04, 6.80
11:00:19,77.00, 74.10, 6.80
11:00:24,77.00, 74.16, 6.70
11:00:29,78.00, 74.24, 6.70
11:00:34,79.00, 74.32, 6.70
11:00:39,79.00, 74.42, 6.60
11:00:44,79.00, 74.52, 6.60
11:00:49,80.00, 74.66, 6.50
11:00:54,80.00, 74.80, 6.50
11:00:59,80.00, 74.94, 6.50
11:01:04,80.00, 75.08, 6.50
11:01:09,80.00, 75.24, 6.50
11:01:14,81.00, 75.42, 6.40
11:01:19,80.00, 75.58, 6.40
11:01:24,80.00, 75.72, 6.40
11:01:29,80.00, 75.84, 6.30
11:01:34,81.00, 76.00, 6.30
11:01:39,80.00, 76.14, 6.40
11:01:44,80.00, 76.28, 6.30
11:01:49,80.00, 76.42, 6.20
11:01:54,80.00, 76.56, 6.30
11:01:59,79.00, 76.68, 6.20
11:02:04,79.00, 76.78, 6.20
11:02:09,80.00, 76.90, 6.30
11:02:14,80.00, 77.02, 6.30
11:02:19,80.00, 77.16, 6.20
11:02:24,80.00, 77.28, 6.20
11:02:29,80.00, 77.42, 6.20
11:02:34,80.00, 77.56, 6.10
11:02:39,81.00, 77.72, 6.10
11:02:44,80.00, 77.84, 6.10
11:02:49,80.00, 77.96, 6.00
11:02:54,80.00, 78.08, 6.10
11:02:59,80.00, 78.20, 6.00
11:03:04,80.00, 78.30, 6.00
11:03:10,81.00, 78.42, 6.00
11:03:15,81.00, 78.54, 6.00
11:03:20,82.00, 78.68, 6.00
11:03:25,82.00, 78.82, 6.00
11:03:30,82.00, 78.96, 6.00
11:03:35,83.00, 79.12, 5.90
11:03:40,82.00, 79.28, 6.00
11:03:45,83.00, 79.46, 6.00
11:03:50,83.00, 79.62, 6.00
11:03:55,83.00, 79.78, 6.00
11:04:00,83.00, 79.92, 6.00
11:04:05,84.00, 80.10, 5.90
11:04:10,84.00, 80.28, 6.00
11:04:15,84.00, 80.42, 6.00
11:04:20,84.00, 80.56, 6.00
11:04:25,83.00, 80.68, 6.00
11:04:30,83.00, 80.80, 6.00
11:04:35,82.00, 80.90, 6.00
11:04:40,82.00, 80.98, 6.00
11:04:45,82.00, 81.04, 6.00
11:04:50,83.00, 81.12, 6.10
11:04:55,83.00, 81.20, 6.10
11:05:00,83.00, 81.26, 6.10
11:05:05,83.00, 81.32, 6.10
11:05:10,82.00, 81.36, 6.10
11:05:15,82.00, 81.40, 6.10
11:05:20,82.00, 81.44, 6.10
11:05:25,82.00, 81.46, 6.20
11:05:30,82.00, 81.50, 6.20
11:05:35,82.00, 81.54, 6.20
11:05:40,82.00, 81.58, 6.20
11:05:45,82.00, 81.60, 6.20
11:05:50,82.00, 81.64, 6.20
11:05:55,82.00, 81.68, 6.20
11:06:00,82.00, 81.72, 6.10
11:06:05,82.00, 81.76, 6.10
11:06:10,81.00, 81.80, 6.10
11:06:15,82.00, 81.86, 6.10
11:06:20,82.00, 81.90, 6.10
11:06:25,82.00, 81.94, 6.10
11:06:30,82.00, 81.98, 6.10
11:06:35,83.00, 82.04, 6.10
11:06:40,83.00, 82.10, 6.10
11:06:45,82.00, 82.14, 6.20
11:06:50,83.00, 82.18, 6.20
11:06:55,83.00, 82.24, 6.20
11:07:00,82.00, 82.28, 6.20
11:07:05,82.00, 82.32, 6.20
11:07:10,81.00, 82.34, 6.10
11:07:15,82.00, 82.38, 6.10
11:07:20,81.00, 82.38, 6.10
11:07:25,81.00, 82.38, 6.20
11:07:30,80.00, 82.34, 6.30
11:07:35,80.00, 82.30, 6.20
11:07:40,80.00, 82.26, 6.20
11:07:45,80.00, 82.20, 6.20
11:07:50,80.00, 82.16, 6.10
11:07:55,80.00, 82.10, 6.10
11:08:00,80.00, 82.04, 6.10
11:08:05,80.00, 81.98, 6.10
11:08:10,80.00, 81.92, 6.10
11:08:15,81.00, 81.86, 6.20
11:08:20,81.00, 81.80, 6.20
11:08:25,81.00, 81.74, 6.20
11:08:30,80.00, 81.66, 6.20
11:08:35,80.00, 81.60, 6.20
11:08:40,80.00, 81.54, 6.20
11:08:45,80.00, 81.50, 6.20
11:08:50,80.00, 81.46, 6.20
11:08:55,80.00, 81.42, 6.20
11:09:00,80.00, 81.36, 6.20
11:09:05,80.00, 81.30, 6.20
11:09:10,79.00, 81.22, 6.20
11:09:15,79.00, 81.14, 6.20
11:09:20,79.00, 81.08, 6.20
11:09:25,79.00, 81.02, 6.20
11:09:30,79.00, 80.96, 6.20
11:09:35,79.00, 80.90, 6.20
11:09:40,78.00, 80.82, 6.20
11:09:45,78.00, 80.74, 6.20
11:09:50,78.00, 80.66, 6.20
11:09:55,78.00, 80.58, 6.10
11:10:00,78.00, 80.50, 6.10
11:10:05,78.00, 80.42, 6.10
11:10:10,78.00, 80.34, 6.10
11:10:15,78.00, 80.26, 6.20
11:10:20,78.00, 80.20, 6.10
11:10:25,78.00, 80.12, 6.10
11:10:30,77.00, 80.02, 6.10
11:10:35,78.00, 79.94, 6.10
11:10:41,78.00, 79.86, 6.10
11:10:46,78.00, 79.76, 6.10
11:10:51,78.00, 79.66, 6.10
11:10:56,78.00, 79.58, 6.20
11:11:01,78.00, 79.48, 6.20
11:11:06,78.00, 79.38, 6.20
11:11:11,77.00, 79.28, 6.20
11:11:16,77.00, 79.18, 6.20
11:11:21,77.00, 79.10, 6.20
11:11:26,77.00, 79.00, 6.10
11:11:31,77.00, 78.92, 6.10
11:11:36,77.00, 78.84, 6.10
11:11:41,78.00, 78.80, 6.20
11:11:46,78.00, 78.76, 6.20
11:11:51,77.00, 78.70, 6.20
11:11:56,77.00, 78.64, 6.20
11:12:01,76.00, 78.56, 6.20
11:12:06,76.00, 78.48, 6.10
11:12:11,76.00, 78.40, 6.10
11:12:16,76.00, 78.32, 6.10
11:12:21,76.00, 78.24, 6.10
11:12:26,77.00, 78.16, 6.10
11:12:31,76.00, 78.06, 6.20
11:12:36,76.00, 77.96, 6.20
11:12:41,76.00, 77.88, 6.20
11:12:46,76.00, 77.80, 6.20
11:12:51,76.00, 77.72, 6.10
11:12:56,76.00, 77.64, 6.20
11:13:01,76.00, 77.56, 6.30
11:13:06,76.00, 77.48, 6.20
11:13:11,76.00, 77.40, 6.20
11:13:16,76.00, 77.32, 6.20
11:13:21,75.00, 77.24, 6.20
11:13:26,75.00, 77.16, 6.20
11:13:31,75.00, 77.08, 6.20
11:13:36,75.00, 77.00, 6.20
11:13:41,75.00, 76.92, 6.20
11:13:46,75.00, 76.84, 6.20
11:13:51,75.00, 76.78, 6.30
11:13:56,75.00, 76.72, 6.30
11:14:01,75.00, 76.66, 6.30
11:14:06,75.00, 76.60, 6.30
11:14:11,74.00, 76.52, 6.50
11:14:16,74.00, 76.44, 6.40
11:14:21,74.00, 76.36, 6.40
11:14:26,73.00, 76.26, 6.40
11:14:31,74.00, 76.18, 6.30
11:14:36,73.00, 76.08, 6.40
11:14:41,74.00, 76.02, 6.30
11:14:46,74.00, 75.94, 6.30
11:14:51,74.00, 75.86, 6.30
11:14:56,74.00, 75.78, 6.30
11:15:01,74.00, 75.70, 6.30
11:15:06,74.00, 75.62, 6.40
11:15:11,74.00, 75.54, 6.40
11:15:16,74.00, 75.46, 6.40
11:15:21,75.00, 75.42, 6.50
11:15:26,75.00, 75.38, 6.50
11:15:31,74.00, 75.32, 6.50
11:15:36,74.00, 75.26, 6.60
11:15:41,73.00, 75.18, 6.60
11:15:46,73.00, 75.10, 6.60
11:15:51,73.00, 75.00, 6.60
11:15:56,72.00, 74.88, 6.60
11:16:01,72.00, 74.78, 6.50
11:16:06,73.00, 74.70, 6.50
11:16:11,73.00, 74.64, 6.50
11:16:16,73.00, 74.58, 6.60
11:16:21,73.00, 74.52, 6.50
11:16:26,73.00, 74.46, 6.50
11:16:31,72.00, 74.38, 6.50
11:16:36,72.00, 74.28, 6.50
11:16:41,72.00, 74.20, 6.50
11:16:46,73.00, 74.14, 6.40
11:16:51,73.00, 74.08, 6.40
11:16:56,73.00, 74.02, 6.40
11:17:01,74.00, 73.98, 6.50
11:17:06,74.00, 73.94, 6.50
11:17:11,74.00, 73.90, 6.50
11:17:16,74.00, 73.86, 6.50
11:17:21,74.00, 73.82, 6.50
11:17:26,74.00, 73.78, 6.50
11:17:31,75.00, 73.78, 6.50
11:17:36,75.00, 73.78, 6.50
11:17:41,76.00, 73.80, 6.50
11:17:46,76.00, 73.82, 6.50
11:17:51,75.00, 73.82, 6.50
11:17:56,75.00, 73.82, 6.50
11:18:02,75.00, 73.82, 6.50
11:18:07,75.00, 73.82, 6.60
11:18:12,75.00, 73.82, 6.60
11:18:17,74.00, 73.80, 6.50
11:18:22,74.00, 73.80, 6.60
11:18:27,74.00, 73.80, 6.60
11:18:32,73.00, 73.78, 6.50
11:18:37,73.00, 73.78, 6.50
11:18:42,73.00, 73.76, 6.60
11:18:47,73.00, 73.76, 6.60
11:18:52,73.00, 73.74, 6.60
11:18:57,73.00, 73.72, 6.60
11:19:02,73.00, 73.70, 6.60
11:19:07,73.00, 73.68, 6.60
11:19:12,73.00, 73.66, 6.50
11:19:17,73.00, 73.64, 6.60
11:19:22,73.00, 73.62, 6.60
11:19:27,73.00, 73.60, 6.50
11:19:32,73.00, 73.56, 6.60
11:19:37,74.00, 73.54, 6.60
11:19:42,74.00, 73.54, 6.70
11:19:47,74.00, 73.54, 6.70
11:19:52,73.00, 73.54, 6.70
11:19:57,73.00, 73.54, 6.70
11:20:02,73.00, 73.54, 6.70
11:20:07,73.00, 73.56, 6.80
11:20:12,73.00, 73.58, 6.80
11:20:17,72.00, 73.56, 6.80
11:20:22,72.00, 73.54, 6.70
11:20:27,72.00, 73.52, 6.70
11:20:32,72.00, 73.50, 6.70
11:20:37,73.00, 73.50, 6.60
11:20:42,73.00, 73.52, 6.60
11:20:47,73.00, 73.54, 6.60
11:20:52,73.00, 73.56, 6.60
11:20:57,74.00, 73.58, 6.60
11:21:02,74.00, 73.60, 6.60
11:21:07,74.00, 73.62, 6.70
11:21:12,74.00, 73.62, 6.70
11:21:17,74.00, 73.62, 6.70
11:21:22,74.00, 73.62, 6.80
11:21:27,74.00, 73.62, 6.70
11:21:32,73.00, 73.60, 6.80
11:21:37,73.00, 73.58, 6.80
11:21:42,73.00, 73.54, 6.80
11:21:47,72.00, 73.48, 6.90
11:21:52,72.00, 73.40, 6.90
11:21:57,71.00, 73.30, 6.90
11:22:02,71.00, 73.22, 7.00
11:22:07,70.00, 73.12, 7.00
11:22:12,70.00, 73.02, 7.00
11:22:17,70.00, 72.92, 7.10
11:22:22,70.00, 72.82, 7.20
11:22:27,70.00, 72.74, 7.20
11:22:32,70.00, 72.66, 7.10
11:22:37,70.00, 72.58, 7.20
11:22:42,71.00, 72.54, 7.20
11:22:47,71.00, 72.50, 7.20
11:22:52,71.00, 72.46, 7.20
11:22:57,71.00, 72.42, 7.20
11:23:02,70.00, 72.36, 7.10
11:23:07,70.00, 72.30, 7.10
11:23:12,71.00, 72.26, 7.20
11:23:17,71.00, 72.22, 7.20
11:23:22,71.00, 72.18, 7.20
11:23:27,71.00, 72.14, 7.20
11:23:32,71.00, 72.10, 7.30
11:23:37,71.00, 72.06, 7.30
11:23:42,71.00, 72.02, 7.30
11:23:47,71.00, 71.96, 7.30
11:23:52,70.00, 71.88, 7.30
11:23:57,70.00, 71.80, 7.30
11:24:02,70.00, 71.74, 7.30
11:24:07,70.00, 71.68, 7.30
11:24:12,71.00, 71.64, 7.20
11:24:17,71.00, 71.60, 7.30
11:24:22,70.00, 71.54, 7.40
11:24:27,70.00, 71.50, 7.30
11:24:32,70.00, 71.46, 7.30
11:24:37,71.00, 71.44, 7.30
11:24:42,71.00, 71.42, 7.40
11:24:47,71.00, 71.38, 7.40
11:24:52,70.00, 71.32, 7.40
11:24:57,69.00, 71.24, 7.50
11:25:02,68.00, 71.14, 7.50
11:25:07,68.00, 71.02, 7.50
11:25:12,67.00, 70.88, 7.60
11:25:17,68.00, 70.76, 7.60
11:25:23,68.00, 70.64, 7.60
11:25:28,68.00, 70.52, 7.60
11:25:33,68.00, 70.40, 7.60
11:25:38,67.00, 70.26, 7.60
11:25:43,67.00, 70.14, 7.50
11:25:48,67.00, 70.02, 7.50
11:25:53,67.00, 69.90, 7.50
11:25:58,68.00, 69.82, 7.40
11:26:03,68.00, 69.74, 7.50
11:26:08,69.00, 69.70, 7.50
11:26:13,69.00, 69.66, 7.50
11:26:18,69.00, 69.64, 7.50
11:26:23,69.00, 69.62, 7.50
11:26:28,69.00, 69.60, 7.50
11:26:33,69.00, 69.58, 7.40
11:26:38,69.00, 69.56, 7.40
11:26:43,70.00, 69.56, 7.40
11:26:48,70.00, 69.56, 7.40
11:26:53,70.00, 69.54, 7.40
11:26:58,70.00, 69.52, 7.40
11:27:03,70.00, 69.50, 7.50
11:27:08,70.00, 69.48, 7.50
11:27:13,70.00, 69.48, 7.50
11:27:18,69.00, 69.46, 7.50
11:27:23,69.00, 69.42, 7.40
11:27:28,70.00, 69.40, 7.40
11:27:33,69.00, 69.36, 7.50
11:27:38,69.00, 69.32, 7.40
11:27:43,69.00, 69.28, 7.40
11:27:48,70.00, 69.26, 7.40
11:27:53,70.00, 69.24, 7.50
11:27:58,70.00, 69.22, 7.50
11:28:03,70.00, 69.22, 7.50
11:28:08,70.00, 69.22, 7.50
11:28:13,70.00, 69.22, 7.60
11:28:18,70.00, 69.22, 7.50
11:28:23,70.00, 69.20, 7.50
11:28:28,71.00, 69.20, 7.40
11:28:33,71.00, 69.22, 7.40
11:28:38,71.00, 69.24, 7.50
11:28:43,71.00, 69.26, 7.50
11:28:48,71.00, 69.26, 7.60
11:28:53,70.00, 69.24, 7.60
11:28:58,70.00, 69.22, 7.60
11:29:03,70.00, 69.22, 7.70
11:29:08,70.00, 69.24, 7.80
11:29:13,70.00, 69.28, 7.80
11:29:18,70.00, 69.32, 7.90
11:29:23,70.00, 69.38, 7.90
11:29:28,69.00, 69.40, 7.90
11:29:33,70.00, 69.44, 7.90
11:29:38,70.00, 69.48, 7.90
11:29:43,70.00, 69.52, 7.90
11:29:48,69.00, 69.56, 7.90
11:29:53,68.00, 69.58, 7.90
11:29:58,68.00, 69.60, 7.90
11:30:03,67.00, 69.60, 7.70
11:30:08,67.00, 69.58, 7.70
11:30:13,68.00, 69.58, 7.60
11:30:18,69.00, 69.58, 7.50
11:30:23,69.00, 69.58, 7.50
11:30:28,69.00, 69.58, 7.50
11:30:33,69.00, 69.58, 7.50
11:30:38,69.00, 69.58, 7.60
11:30:43,70.00, 69.60, 7.60
11:30:48,70.00, 69.62, 7.60
11:30:53,70.00, 69.62, 7.70
11:30:58,71.00, 69.64, 7.80
11:31:03,71.00, 69.66, 7.80
11:31:08,71.00, 69.68, 7.90
11:31:13,71.00, 69.70, 8.00
11:31:18,70.00, 69.70, 8.00
11:31:23,70.00, 69.70, 8.00
11:31:28,70.00, 69.72, 8.10
